ASV_ID	taxonomy
ASV_10485	Fungi;Ascomycota;Sordariomycetes;Sordariomycetes_ord_Incertae_sedis;Sordariomycetes_fam_Incertae_sedis;Oncopodiella;NA
ASV_10486	Fungi;Chytridiomycota;Rhizophydiomycetes;Rhizophydiales;NA;NA;NA
ASV_1049	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Hygrophoraceae;Hygrophorus;discoxanthus
ASV_10492	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Clavariaceae;Clavulinopsis;NA
ASV_10493	Fungi;Ascomycota;Dothideomycetes;NA;NA;NA;NA
ASV_10496	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_10497	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Arthopyreniaceae;Arthopyrenia;cinereopruinosa
ASV_10499	Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Hydnaceae;Clavulina;rugosa
ASV_105	Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactarius;quietus
ASV_1050	Fungi;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;Tomentella;NA
ASV_10501	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Lyophyllaceae;NA;NA
ASV_10502	Fungi;Ascomycota;Dothideomycetes;Pleosporales;NA;NA;NA
ASV_10503	Fungi;Ascomycota;Dothideomycetes;Venturiales;Sympoventuriaceae;NA;NA
ASV_10504	Fungi;Mucoromycota;Endogonomycetes;GS22;NA;NA;NA
ASV_10506	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_10507	Fungi;Basidiomycota;Atractiellomycetes;Atractiellales;Phleogenaceae;Helicogloea;sebacea
ASV_10508	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Lentitheciaceae;Pleurophoma;NA
ASV_1051	Fungi;Ascomycota;Leotiomycetes;Helotiales;Ploettnerulaceae;Cadophora;NA
ASV_10510	Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;Rickenellaceae;Peniophorella;NA
ASV_10516	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Stephanosporaceae;Cristinia;NA
ASV_10518	Fungi;Basidiomycota;Agaricomycetes;Sebacinales;NA;NA;NA
ASV_1052	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;subobtusobrunneus
ASV_10520	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;uraceus
ASV_10522	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_10524	Fungi;Chytridiomycota;Rhizophydiomycetes;Rhizophydiales;NA;NA;NA
ASV_10525	Fungi;Basidiomycota;GS27;NA;NA;NA;NA
ASV_1053	Fungi;Basidiomycota;Agaricomycetes;Atheliales;Pilodermataceae;Piloderma;lanatum
ASV_10533	Fungi;Kickxellomycota;NA;NA;NA;NA;NA
ASV_10536	Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;NA;NA;NA
ASV_10537	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Mycena;pura
ASV_1054	Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Hydnaceae;Hydnum;vesterholtii
ASV_10540	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;NA
ASV_10544	Fungi;Ascomycota;Sordariomycetes;Pisorisporiales;Pisorisporiaceae;NA;NA
ASV_10545	Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Serendipitaceae;Serendipita;NA
ASV_10546	Fungi;Chytridiomycota;Rhizophydiomycetes;Rhizophydiales;Rhizophydiaceae;Rhizophydium;NA
ASV_10551	Fungi;Basidiomycota;Cystobasidiomycetes;NA;NA;NA;NA
ASV_10552	Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Botryobasidiaceae;Botryobasidium;subcoronatum
ASV_10553	Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora;cabanerensis
ASV_10554	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_10557	Fungi;Mucoromycota;Mucoromycetes;Mucorales;Cunninghamellaceae;Absidia;cylindrospora
ASV_1056	Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_Incertae_sedis;NA;NA
ASV_10561	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_10562	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Lophiostomataceae;Lophiostoma;NA
ASV_10563	Fungi;Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae;NA;NA
ASV_10567	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Melanommataceae;Petrakia;NA
ASV_10569	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_1057	Fungi;Ascomycota;Lecanoromycetes;Lecanorales;NA;NA;NA
ASV_10570	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_10572	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_10573	Fungi;NA;NA;NA;NA;NA;NA
ASV_10574	Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;NA;NA;NA
ASV_1058	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Mycena;pura
ASV_10582	Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;NA;NA;NA
ASV_1059	Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Sebacinaceae;Sebacina;incrustans
ASV_10593	Fungi;Basidiomycota;Agaricomycetes;Russulales;NA;NA;NA
ASV_10599	Fungi;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;Tomentella;sublilacina
ASV_106	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Hydnangiaceae;Laccaria;NA
ASV_1060	Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Sebacinaceae;Sebacina;incrustans
ASV_10602	Fungi;Basidiomycota;Agaricomycetes;Trechisporales;Hydnodontaceae;Trechispora;NA
ASV_10606	Fungi;Chytridiomycota;Rhizophydiomycetes;Rhizophydiales;NA;NA;NA
ASV_10608	Fungi;Ascomycota;Sordariomycetes;Hypocreales;NA;NA;NA
ASV_10609	Fungi;Ascomycota;Dothideomycetes;Pleosporales;NA;NA;NA
ASV_1061	Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Sebacinaceae;Sebacina;NA
ASV_10610	Fungi;NA;NA;NA;NA;NA;NA
ASV_10611	Fungi;Chytridiomycota;Rhizophydiomycetes;Rhizophydiales;NA;NA;NA
ASV_10612	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Clavariaceae;NA;NA
ASV_10615	Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Ceratobasidium;NA
ASV_1062	Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;NA;NA
ASV_10620	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Psathyrella;tenuicula
ASV_10622	Fungi;Ascomycota;Eurotiomycetes;Phaeomoniellales;Phaeomoniellaceae;Nothophaeomoniella;ekebergiae
ASV_10623	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymosphaeriaceae;Laburnicola;NA
ASV_10624	Fungi;Ascomycota;Dothideomycetes;Abrothallales;Lichenoconiaceae;Lichenoconium;NA
ASV_10626	Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Boubovia;NA
ASV_10628	Fungi;NA;NA;NA;NA;NA;NA
ASV_1063	Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora;NA
ASV_10630	Fungi;Basidiomycota;Tremellomycetes;Tremellales;NA;NA;NA
ASV_10632	Fungi;Chytridiomycota;Rhizophydiomycetes;Rhizophydiales;Alphamycetaceae;Betamyces;NA
ASV_10633	Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Cheilymenia;NA
ASV_10634	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_10635	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_10636	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Agaricus;macrocarpus
ASV_10638	Fungi;Basidiomycota;Agaricomycetes;Cantharellales;NA;NA;NA
ASV_10639	Fungi;Glomeromycota;Archaeosporomycetes;Archaeosporales;NA;NA;NA
ASV_1064	Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;amaliae
ASV_10640	Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;NA;NA
ASV_10641	Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;NA;NA
ASV_10642	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_10647	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Lepiota;boudieri
ASV_10648	Fungi;Basidiomycota;Microbotryomycetes;NA;NA;NA;NA
ASV_1065	Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma;asperellum
ASV_10650	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_10651	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_10652	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_10653	Fungi;Chytridiomycota;Rhizophydiomycetes;Rhizophydiales;NA;NA;NA
ASV_10654	Fungi;Ascomycota;Lecanoromycetes;NA;NA;NA;NA
ASV_10655	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Pouzarella;NA
ASV_10657	Fungi;Ascomycota;Dothideomycetes;Tubeufiales;Tubeufiaceae;Uredinophila;NA
ASV_1066	Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Volutella;NA
ASV_10660	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_10663	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_10664	Fungi;Basidiomycota;Cystobasidiomycetes;Sakaguchiales;Sakaguchiaceae;Sakaguchia;NA
ASV_10666	Fungi;Basidiomycota;Cystobasidiomycetes;Sakaguchiales;Sakaguchiaceae;Sakaguchia;NA
ASV_10668	Fungi;Chytridiomycota;NA;NA;NA;NA;NA
ASV_10669	Fungi;Ascomycota;Dothideomycetes;Capnodiales;Capnodiales_fam_Incertae_sedis;Diatractium;NA
ASV_1067	Fungi;Ascomycota;Leotiomycetes;Helotiales;Myxotrichaceae;NA;NA
ASV_10670	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Melanommataceae;Petrakia;NA
ASV_10675	Fungi;Basidiomycota;Agaricomycetes;Trechisporales;Hydnodontaceae;Subulicystidium;NA
ASV_10676	Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Boubovia;NA
ASV_10677	Fungi;Kickxellomycota;Ramicandelaberomycetes;Ramicandelaberales;Ramicandelaberaceae;Ramicandelaber;NA
ASV_10678	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_1068	Fungi;Ascomycota;Lecanoromycetes;Lecanorales;Lecanoraceae;Lecanora;flavoleprosa
ASV_10682	Fungi;Basidiomycota;Agaricomycetes;Boletales;Melanogastraceae;Melanogaster;NA
ASV_10691	Fungi;Chytridiomycota;NA;NA;NA;NA;NA
ASV_10693	Fungi;Rozellomycota;Rozellomycotina_cls_Incertae_sedis;GS08;NA;NA;NA
ASV_10694	Fungi;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae;Belonopsis;NA
ASV_10695	Fungi;Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae;NA;NA
ASV_10696	Fungi;Ascomycota;Lecanoromycetes;Ostropales;Odontotremataceae;Sphaeropezia;NA
ASV_10697	Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Mycosphaerellaceae;Ramularia;NA
ASV_10699	Fungi;Basidiomycota;Agaricomycetes;Polyporales;Meruliaceae;Scopuloides;hydnoides
ASV_107	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Lacrymaria;glareosa
ASV_1070	Fungi;Ascomycota;Leotiomycetes;Helotiales;Chlorociboriaceae;Chlorociboria;herbicola
ASV_10700	Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Trichomonascaceae;Zygoascus;NA
ASV_10702	Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;NA;NA;NA
ASV_10703	Fungi;Chytridiomycota;NA;NA;NA;NA;NA
ASV_10704	Fungi;Ascomycota;Dothideomycetes;Pleosporales;NA;NA;NA
ASV_10705	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;arcifolius
ASV_10707	Fungi;Rozellomycota;Rozellomycotina_cls_Incertae_sedis;GS08;NA;NA;NA
ASV_10709	Fungi;Chytridiomycota;Rhizophydiomycetes;Rhizophydiales;NA;NA;NA
ASV_1071	Fungi;Ascomycota;Leotiomycetes;Thelebolales;Pseudeurotiaceae;Pseudeurotium;NA
ASV_10710	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_10711	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Mycena;pura
ASV_10717	Fungi;Basidiomycota;GS27;NA;NA;NA;NA
ASV_1072	Fungi;Basidiomycota;Tremellomycetes;Tremellales;Syzygosporaceae;Syzygospora;effibulata
ASV_10724	Fungi;Mucoromycota;Endogonomycetes;NA;NA;NA;NA
ASV_10725	Fungi;Basidiomycota;Pucciniomycetes;Platygloeales;Eocronartiaceae;Eocronartium;NA
ASV_10726	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;huijsmanii
ASV_1073	Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_Incertae_sedis;Chalara;holubovae
ASV_10731	Fungi;Ascomycota;Dothideomycetes;Venturiales;Sympoventuriaceae;NA;NA
ASV_10733	Fungi;Ascomycota;Dothideomycetes;Venturiales;Sympoventuriaceae;NA;NA
ASV_10734	Fungi;Ascomycota;Dothideomycetes;NA;NA;NA;NA
ASV_10735	Fungi;Basidiomycota;Dacrymycetes;Dacrymycetales;Dacrymycetaceae;NA;NA
ASV_10739	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_1074	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Tricholoma;sulphureum
ASV_10741	Fungi;Ascomycota;Lecanoromycetes;NA;NA;NA;NA
ASV_10743	Fungi;Basidiomycota;Agaricomycetes;NA;NA;NA;NA
ASV_1075	Fungi;Ascomycota;Pezizomycetes;Pezizales;Helvellaceae;Helvella;floriforma
ASV_10750	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_10756	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Lentitheciaceae;Lentithecium;NA
ASV_1076	Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;NA;NA;NA
ASV_10762	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Clavariaceae;Clavaria;fragilis
ASV_10766	Fungi;Basidiomycota;Agaricomycetes;Boletales;Boletaceae;Boletus;edulis
ASV_10767	Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Capronia;fungicola
ASV_1077	Fungi;Ascomycota;Pezizomycetes;Pezizales;Pezizaceae;Pachyphlodes;conglomerata
ASV_10770	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_10772	Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;Rickenellaceae;Peniophorella;pallida
ASV_1078	Fungi;Ascomycota;Lecanoromycetes;Umbilicariales;Ophioparmaceae;Hypocenomyce;scalaris
ASV_10781	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;isborscanum
ASV_10783	Fungi;Ascomycota;Pezizomycotina_cls_Incertae_sedis;NA;NA;NA;NA
ASV_10784	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_10786	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_10789	Fungi;Ascomycota;Eurotiomycetes;Eurotiomycetes_ord_Incertae_sedis;NA;NA;NA
ASV_1079	Fungi;Ascomycota;Sareomycetes;Sareales;Sareaceae;Sarea;difformis
ASV_10792	Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Dissophora;globulifera
ASV_10793	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Mycopan;NA
ASV_108	Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma;NA
ASV_1080	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;lutescens
ASV_10802	Fungi;Ascomycota;Sordariomycetes;Hypocreales;Stachybotryaceae;Stachybotrys;NA
ASV_10803	Fungi;Basidiomycota;Agaricomycetes;Agaricales;NA;NA;NA
ASV_10806	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_1081	Fungi;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;NA;NA
ASV_10813	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_10815	Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora;chaetospira
ASV_10816	Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora;humicola
ASV_10817	Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella;antarctica
ASV_10818	Fungi;NA;NA;NA;NA;NA;NA
ASV_1082	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inosperma;vinaceum
ASV_10820	Fungi;Basidiomycota;Cystobasidiomycetes;Cystobasidiales;Cystobasidiaceae;NA;NA
ASV_10826	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_10827	Fungi;Ascomycota;Sordariomycetes;Sordariales;Cephalothecaceae;Phialemonium;inflatum
ASV_1083	Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Mycosphaerellaceae;Cercospora;NA
ASV_10830	Fungi;Ascomycota;Sordariomycetes;NA;NA;NA;NA
ASV_10832	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_10835	Fungi;Ascomycota;Eurotiomycetes;Onygenales;Onygenaceae;NA;NA
ASV_10836	Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;NA;NA
ASV_10837	Fungi;Basidiomycota;Agaricostilbomycetes;Agaricostilbales;Chionosphaeraceae;NA;NA
ASV_10839	Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;NA;NA
ASV_1084	Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Sebacinaceae;Sebacina;NA
ASV_10840	Fungi;Ascomycota;Eurotiomycetes;Phaeomoniellales;Phaeomoniellaceae;NA;NA
ASV_10841	Fungi;Ascomycota;Eurotiomycetes;Onygenales;Arthrodermataceae;Arthroderma;insingulare
ASV_10843	Fungi;Ascomycota;Dothideomycetes;Mytilinidiales;Mytilinidiaceae;NA;NA
ASV_10846	Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Nemania;changningensis
ASV_10847	Fungi;Ascomycota;Dothideomycetes;NA;NA;NA;NA
ASV_10848	Fungi;Ascomycota;Eurotiomycetes;Phaeomoniellales;Phaeomoniellaceae;Xenocylindrosporium;NA
ASV_10849	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Teichosporaceae;Teichospora;rubriostiolata
ASV_10852	Fungi;Ascomycota;Leotiomycetes;Helotiales;Tricladiaceae;Spirosphaera;NA
ASV_10854	Fungi;Ascomycota;Lecanoromycetes;Lecanorales;Lecanoraceae;Lecanora;NA
ASV_10855	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Thyridariaceae;Pararoussoella;NA
ASV_10857	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_10858	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;NA
ASV_10859	Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Rhizoctonia;fusispora
ASV_1086	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;perchtana
ASV_10860	Fungi;Ascomycota;Dothideomycetes;Venturiales;Venturiaceae;Sympodiella;quercina
ASV_10869	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_1087	Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Penicillaginaceae;Penicillago;nodositata
ASV_10871	Fungi;Ascomycota;Sordariomycetes;Savoryellales;Savoryellaceae;NA;NA
ASV_10873	Fungi;Chytridiomycota;Rhizophydiomycetes;Rhizophydiales;NA;NA;NA
ASV_10877	Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora;NA
ASV_10878	Fungi;Glomeromycota;Glomeromycetes;Glomerales;Glomeraceae;Glomus;NA
ASV_10879	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_1088	Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Cyphellophoraceae;NA;NA
ASV_10880	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_10882	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_10883	Fungi;Basidiomycota;Agaricostilbomycetes;Agaricostilbales;NA;NA;NA
ASV_10886	Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Lachnellula;NA
ASV_10887	Fungi;Ascomycota;Dothideomycetes;NA;NA;NA;NA
ASV_1089	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;napipes
ASV_10890	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Clavariaceae;Clavulinopsis;NA
ASV_10895	Fungi;Ascomycota;Lecanoromycetes;GS36;NA;NA;NA
ASV_10896	Fungi;Chytridiomycota;Rhizophydiomycetes;Rhizophydiales;NA;NA;NA
ASV_10897	Fungi;Basidiomycota;Agaricomycetes;Sebacinales;NA;NA;NA
ASV_109	Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_Incertae_sedis;Chalara;NA
ASV_1090	Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;caerulea
ASV_10904	Fungi;Ascomycota;Lecanoromycetes;Teloschistales;Teloschistaceae;Polycauliona;candelaria
ASV_10907	Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora;NA
ASV_10908	Fungi;Basidiomycota;Agaricomycetes;Atheliales;Byssocorticiaceae;Byssocorticium;atrovirens
ASV_10909	Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;NA
ASV_1091	Fungi;Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae;Chloridium;NA
ASV_10917	Fungi;Ascomycota;Sordariomycetes;NA;NA;NA;NA
ASV_10919	Fungi;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae;NA;NA
ASV_1092	Fungi;Basidiomycota;Dacrymycetes;Dacrymycetales;Dacrymycetaceae;NA;NA
ASV_10920	Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Ceratobasidium;NA
ASV_10921	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Sporormiaceae;Preussia;flanaganii
ASV_10922	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Clavariaceae;Ramariopsis;NA
ASV_10925	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Agaricus;jilinensis
ASV_10927	Fungi;Ascomycota;Dothideomycetes;NA;NA;NA;NA
ASV_1093	Fungi;Ascomycota;Dothideomycetes;NA;NA;NA;NA
ASV_10935	Fungi;Ascomycota;Leotiomycetes;Helotiales;Leotiaceae;Pezoloma;NA
ASV_10936	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;kristiansenii
ASV_10937	Fungi;Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus;pseudobrevipes
ASV_10938	Fungi;Basidiomycota;Agaricomycetes;Polyporales;Hyphodermataceae;Hyphoderma;obtusiforme
ASV_1094	Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Sebacinaceae;Sebacina;NA
ASV_10940	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Teichosporaceae;Teichospora;rubriostiolata
ASV_10947	Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Scutellinia;olivascens
ASV_10949	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;duracinobtusus
ASV_1095	Fungi;Ascomycota;Lecanoromycetes;Caliciales;Physciaceae;Physcia;NA
ASV_10950	Fungi;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Leptobacillium;leptobactrum
ASV_10952	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_10953	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_10954	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_10955	Fungi;Basidiomycota;Agaricomycetes;NA;NA;NA;NA
ASV_10957	Fungi;Basidiomycota;Agaricomycetes;Atheliales;Tylosporaceae;Amphinema;byssoides
ASV_1096	Fungi;Mucoromycota;Umbelopsidomycetes;Umbelopsidales;Umbelopsidaceae;Umbelopsis;angularis
ASV_10960	Fungi;Ascomycota;Leotiomycetes;Helotiales;Tricladiaceae;Spirosphaera;NA
ASV_10962	Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;NA;NA
ASV_10967	Fungi;Basidiomycota;Agaricomycetes;Agaricomycetes_ord_Incertae_sedis;Agaricomycetes_fam_Incertae_sedis;Xenasmatella;vaga
ASV_10968	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Dictyosporiaceae;NA;NA
ASV_1097	Fungi;Ascomycota;Pezizomycetes;Pezizales;Pezizaceae;Plicariella;NA
ASV_10973	Fungi;Ascomycota;Pezizomycetes;Pezizales;Helvellaceae;Helvella;lacunosa
ASV_10975	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_10977	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Hygrophoraceae;Chromosera;viola
ASV_10979	Fungi;Glomeromycota;Glomeromycetes;Glomerales;Glomeraceae;Dominikia;aurea
ASV_1098	Fungi;Ascomycota;Dothideomycetes;Mytilinidales;Gloniaceae;Cenococcum;NA
ASV_10983	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Cystolepiota;seminuda
ASV_10986	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Mycena;leptocephala
ASV_10987	Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;NA;NA
ASV_10988	Fungi;Ascomycota;Eurotiomycetes;Onygenales;Onygenaceae;Auxarthron;californiense
ASV_10989	Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;NA;NA
ASV_1099	Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;densifolia
ASV_10990	Fungi;Ascomycota;Eurotiomycetes;Onygenales;NA;NA;NA
ASV_10995	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_10996	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_10999	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;flocculosa
ASV_110	Fungi;Ascomycota;Dothideomycetes;Phaeothecales;Phaeothecaceae;Phaeotheca;NA
ASV_1100	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_11001	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_11002	Fungi;Rozellomycota;Rozellomycotina_cls_Incertae_sedis;GS08;NA;NA;NA
ASV_11003	Fungi;Glomeromycota;Glomeromycetes;Glomerales;Claroideoglomeraceae;Claroideoglomus;NA
ASV_11006	Fungi;Ascomycota;NA;NA;NA;NA;NA
